847
849
0
0
0
0
0
0
0
0
0
0
450
1163
984
1163
1255
1564
1765
1950
2088
2363
2447
2576
2628
2664
2569
2477
2546
2482
2429
2337
2216
2270
2154
2174
2014
2048
1960
1921
1842
1931
1797
1830
1715
1620
1636
1611
1444
1423
1383
1401
1321
1278
1277
1174
1193
1116
1126
1144
1077
989
983
947
961
871
923
902
835
775
791
819
787
871
882
931
866
756
701
594
582
571
516
535
490
488
471
482
473
479
465
434
449
439
436
424
420
375
344
344
301
349
307
305
299
301
341
335
347
361
370
393
321
343
286
269
235
212
234
221
217
209
231
227
211
221
223
217
193
205
189
181
197
179
172
183
193
204
170
169
162
191
175
157
190
142
166
154
174
155
181
143
146
184
149
163
146
144
145
151
152
161
151
147
168
160
145
144
157
131
116
132
121
125
114
124
115
128
126
137
158
103
162
137
172
164
184
176
163
139
153
162
156
146
161
157
154
145
127
124
105
109
105
106
94
100
96
82
95
114
80
67
95
108
99
99
76
88
67
104
90
85
72
80
79
81
87
87
73
89
94
90
96
86
78
60
76
87
68
74
69
75
79
70
78
67
79
78
81
86
91
76
128
96
88
107
102
107
120
127
106
111
116
116
108
113
91
104
112
123
106
117
85
98
97
90
73
79
90
99
107
97
89
95
98
103
104
110
113
100
98
97
96
118
116
100
87
98
84
91
85
80
104
73
86
86
84
93
103
82
99
93
90
89
83
47
76
59
70
61
50
73
56
53
68
43
49
49
58
61
43
57
42
46
39
54
43
55
50
43
52
49
43
46
57
53
42
64
48
43
46
61
54
61
51
64
59
62
55
54
61
64
61
48
48
41
53
52
37
45
52
44
61
47
44
45
52
56
53
47
56
69
55
43
41
42
29
53
51
41
46
39
54
54
47
45
44
54
37
34
38
56
27
37
44
26
29
26
27
32
26
27
26
22
21
16
16
18
21
19
25
17
20
13
19
21
18
17
13
14
18
18
13
5
17
12
21
14
8
18
13
18
14
14
26
15
17
21
18
19
14
28
38
44
51
76
72
70
98
108
125
143
149
169
157
185
189
190
178
207
176
180
166
113
110
94
72
55
50
44
30
17
12
8
11
7
13
15
8
8
9
8
5
5
9
6
8
4
7
5
10
6
6
11
4
10
11
11
9
9
12
15
15
11
10
7
8
4
7
9
11
6
7
10
9
8
7
7
6
5
3
6
8
7
11
3
3
6
9
5
7
6
4
5
4
7
6
5
8
3
9
4
7
9
13
8
9
10
7
14
13
8
18
17
22
9
15
14
5
12
11
9
14
7
7
9
5
11
11
7
7
7
11
5
5
15
5
10
9
12
12
15
9
8
16
7
7
8
8
10
12
18
15
12
14
12
9
14
13
14
10
18
7
14
17
15
13
16
17
18
18
25
22
15
9
17
23
17
15
22
19
22
21
19
20
21
26
18
22
26
28
20
18
19
9
15
16
12
23
15
13
12
10
13
9
12
7
8
11
11
13
9
11
13
15
17
8
10
20
21
17
13
19
19
20
18
16
12
17
11
24
10
14
12
11
11
19
15
11
16
10
13
14
22
16
16
13
17
15
12
20
19
21
19
19
20
19
18
22
20
21
17
15
18
17
30
26
21
19
14
16
22
18
18
13
16
11
10
10
9
10
13
8
18
13
21
10
19
22
12
19
16
20
13
18
14
20
11
11
12
15
11
16
8
8
11
7
5
8
7
5
10
8
4
6
5
7
4
6
11
7
4
7
7
11
7
7
5
9
10
8
9
12
5
8
3
6
6
4
7
11
5
6
7
5
8
6
8
8
4
6
8
3
12
12
6
10
8
9
8
3
12
11
8
8
10
12
14
11
12
16
11
13
13
19
15
19
19
20
20
17
25
17
15
19
23
20
8
17
16
8
13
12
9
7
5
4
4
4
1
1
2
2
2
0
0
0
1
0
0
0
1
0
2
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
1
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
1
0
0
0
0
1
0
0
0
1
0
0
1
0
0
0
0
1
0
1
0
1
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
